txid,input_wallet,output_wallet,amount,fee,script_type,pattern_label,timestamp_tx,timestamp_obs,src_ip,dst_ip,src_port,dst_port,observation_delay_ms
TX_000336,wallet_088,wallet_061,0.31259626,0.00018409,P2WPKH,normal,2026-03-05 10:17:44,2026-03-05 10:17:44.079,172.174.190.229,52.1.245.185,60844,18332,79.0
TX_000336,wallet_088,wallet_061,0.31259626,0.00018409,P2WPKH,normal,2026-03-05 10:17:44,2026-03-05 10:17:44.616,185.55.168.128,52.24.194.13,58078,8333,616.0
TX_000337,wallet_012,wallet_056,0.27381928,0.00020694,P2SH,normal,2026-03-05 10:21:54,2026-03-05 10:21:54.764,13.93.57.36,172.92.217.89,64112,8333,764.0
TX_000337,wallet_012,wallet_056,0.27381928,0.00020694,P2SH,normal,2026-03-05 10:21:54,2026-03-05 10:21:55.465,172.40.161.41,185.103.69.17,59298,80,1465.0
TX_000338,wallet_017,wallet_072,0.60815742,0.00028956,P2WPKH,normal,2026-03-05 10:32:18,2026-03-05 10:32:18.282,104.144.51.184,185.55.168.128,59240,8333,282.0
TX_000338,wallet_017,wallet_072,0.60815742,0.00028956,P2WPKH,normal,2026-03-05 10:32:18,2026-03-05 10:32:18.598,45.40.56.246,185.42.95.91,49497,8333,598.0
TX_000338,wallet_017,wallet_072,0.60815742,0.00028956,P2WPKH,normal,2026-03-05 10:32:18,2026-03-05 10:32:18.787,172.156.163.44,198.222.26.98,64526,8333,787.0
TX_000338,wallet_017,wallet_072,0.60815742,0.00028956,P2WPKH,normal,2026-03-05 10:32:18,2026-03-05 10:32:19.541,52.37.68.36,104.154.83.126,64784,8333,1541.0
TX_000338,wallet_017,wallet_072,0.60815742,0.00028956,P2WPKH,normal,2026-03-05 10:32:18,2026-03-05 10:32:20.031,198.222.26.98,45.249.142.221,56728,8333,2031.0
TX_000339,wallet_072,wallet_043,0.27710383,0.00098746,P2PKH,normal,2026-03-05 10:44:51,2026-03-05 10:44:51.432,45.207.12.187,185.103.69.17,63475,8333,432.0
TX_000339,wallet_072,wallet_043,0.27710383,0.00098746,P2PKH,normal,2026-03-05 10:44:51,2026-03-05 10:44:51.649,192.130.234.28,192.139.245.200,61922,8333,649.0
TX_000339,wallet_072,wallet_043,0.27710383,0.00098746,P2PKH,normal,2026-03-05 10:44:51,2026-03-05 10:44:51.924,172.12.170.59,104.144.51.184,62987,8333,924.0
TX_000339,wallet_072,wallet_043,0.27710383,0.00098746,P2PKH,normal,2026-03-05 10:44:51,2026-03-05 10:44:52.503,192.139.245.200,45.249.142.221,58060,8333,1503.0
TX_000339,wallet_072,wallet_043,0.27710383,0.00098746,P2PKH,normal,2026-03-05 10:44:51,2026-03-05 10:44:53.097,45.253.21.219,185.103.69.17,55312,18333,2097.0
TX_000340,wallet_086,wallet_097,5.32432477,0.005,P2WPKH,normal,2026-03-05 11:03:55,2026-03-05 11:03:55.346,45.208.223.2,45.197.165.88,64072,8333,346.0
TX_000340,wallet_086,wallet_097,5.32432477,0.005,P2WPKH,normal,2026-03-05 11:03:55,2026-03-05 11:03:55.674,45.249.129.196,45.249.142.221,65273,8333,674.0
TX_000341,wallet_007,wallet_037,1.89382074,0.005,P2PKH,normal,2026-03-05 11:04:26,2026-03-05 11:04:26.205,172.152.109.9,52.24.194.13,49877,8333,205.0
TX_000342,wallet_074,wallet_065,0.4530873,0.00056762,P2SH,normal,2026-03-05 11:55:44,2026-03-05 11:55:44.338,45.253.21.219,192.179.109.88,63518,8333,338.0
TX_000343,wallet_029,wallet_014,0.30128239,0.000597,P2SH,normal,2026-03-05 12:20:28,2026-03-05 12:20:28.142,45.40.56.246,172.7.190.71,65325,8333,142.0
TX_000343,wallet_029,wallet_014,0.30128239,0.000597,P2SH,normal,2026-03-05 12:20:28,2026-03-05 12:20:28.622,45.117.163.214,198.191.144.138,61321,8333,622.0
TX_000344,wallet_015,wallet_098,0.05682918,0.00013325,P2PKH,normal,2026-03-05 12:39:17,2026-03-05 12:39:17.388,104.144.51.184,104.154.83.126,53939,8333,388.0
TX_000345,wallet_055,wallet_072,0.27822087,0.0014064,P2WPKH,normal,2026-03-05 12:50:29,2026-03-05 12:50:29.123,13.93.57.36,13.227.235.165,55102,8333,123.0
TX_000345,wallet_055,wallet_072,0.27822087,0.0014064,P2WPKH,normal,2026-03-05 12:50:29,2026-03-05 12:50:29.429,45.254.237.164,172.7.190.71,53148,8334,429.0
TX_000345,wallet_055,wallet_072,0.27822087,0.0014064,P2WPKH,normal,2026-03-05 12:50:29,2026-03-05 12:50:29.733,45.254.237.164,185.55.168.128,57251,8333,733.0
TX_000345,wallet_055,wallet_072,0.27822087,0.0014064,P2WPKH,normal,2026-03-05 12:50:29,2026-03-05 12:50:29.817,45.207.12.187,13.227.235.165,52230,8333,817.0
TX_000346,wallet_079,wallet_087,0.25160737,0.00086753,P2PKH,normal,2026-03-05 13:42:36,2026-03-05 13:42:36.534,45.254.237.164,45.249.129.196,59379,18333,534.0
TX_000346,wallet_079,wallet_087,0.25160737,0.00086753,P2PKH,normal,2026-03-05 13:42:36,2026-03-05 13:42:37.228,45.216.164.130,172.174.190.229,53154,8333,1228.0
TX_000347,wallet_085,wallet_089,4.69467704,0.005,P2PKH,normal,2026-03-05 13:54:45,2026-03-05 13:54:45.253,198.42.119.98,172.152.109.9,56288,18333,253.0
TX_000347,wallet_085,wallet_089,4.69467704,0.005,P2PKH,normal,2026-03-05 13:54:45,2026-03-05 13:54:45.951,185.103.69.17,185.42.95.91,49645,8333,951.0
TX_000347,wallet_085,wallet_089,4.69467704,0.005,P2PKH,normal,2026-03-05 13:54:45,2026-03-05 13:54:46.283,13.153.17.99,45.208.223.2,62121,8333,1283.0
TX_000348,wallet_090,wallet_098,0.41842534,0.00072535,P2PKH,normal,2026-03-05 14:05:05,2026-03-05 14:05:05.093,13.153.17.99,192.130.234.28,64725,8333,93.0
TX_000349,wallet_001,wallet_024,0.80669934,0.00356909,P2SH,normal,2026-03-05 14:06:22,2026-03-05 14:06:22.430,104.154.83.126,104.144.51.184,57302,8333,430.0
TX_000349,wallet_001,wallet_024,0.80669934,0.00356909,P2SH,normal,2026-03-05 14:06:22,2026-03-05 14:06:22.573,52.1.245.185,45.249.142.221,60241,8334,573.0
TX_000350,wallet_052,wallet_009,0.11087402,0.00013817,P2SH,normal,2026-03-05 14:06:37,2026-03-05 14:06:37.111,172.156.163.44,172.76.112.41,54195,8333,111.0
TX_000351,wallet_004,wallet_012,0.62045375,0.00238039,P2PKH,normal,2026-03-05 14:14:53,2026-03-05 14:14:53.178,52.37.68.36,13.21.142.76,59530,8334,178.0
TX_000352,wallet_054,wallet_059,0.01377521,7.439e-05,P2PKH,normal,2026-03-05 15:05:31,2026-03-05 15:05:31.499,45.216.164.130,45.207.12.187,49851,8333,499.0
TX_000352,wallet_054,wallet_059,0.01377521,7.439e-05,P2PKH,normal,2026-03-05 15:05:31,2026-03-05 15:05:31.915,45.216.164.130,192.179.109.88,57366,80,915.0
TX_000352,wallet_054,wallet_059,0.01377521,7.439e-05,P2PKH,normal,2026-03-05 15:05:31,2026-03-05 15:05:32.688,198.234.242.146,172.40.161.41,58809,8333,1688.0
TX_000353,wallet_093,wallet_042,1.02444464,0.00405199,P2SH,normal,2026-03-05 15:14:11,2026-03-05 15:14:11.244,172.40.161.41,172.92.217.89,60544,8333,244.0
TX_000353,wallet_093,wallet_042,1.02444464,0.00405199,P2SH,normal,2026-03-05 15:14:11,2026-03-05 15:14:11.773,45.253.21.219,45.249.142.221,54406,8333,773.0
TX_000353,wallet_093,wallet_042,1.02444464,0.00405199,P2SH,normal,2026-03-05 15:14:11,2026-03-05 15:14:11.981,198.234.242.146,198.222.26.98,57781,8333,981.0
TX_000353,wallet_093,wallet_042,1.02444464,0.00405199,P2SH,normal,2026-03-05 15:14:11,2026-03-05 15:14:12.495,172.7.190.71,45.197.165.88,61572,8333,1495.0
TX_000354,wallet_011,wallet_007,0.08356178,0.00012206,P2SH,normal,2026-03-05 15:26:23,2026-03-05 15:26:23.684,198.42.119.98,104.175.185.30,56976,8333,684.0
TX_000355,wallet_007,wallet_087,0.05781524,7.889e-05,P2PKH,normal,2026-03-05 15:31:38,2026-03-05 15:31:38.724,13.93.57.36,45.254.237.164,55373,8333,724.0
TX_000356,wallet_055,wallet_063,0.18658955,0.0006237,P2PKH,normal,2026-03-05 15:35:40,2026-03-05 15:35:40.614,45.40.56.246,104.175.185.30,58429,8333,614.0
TX_000356,wallet_055,wallet_063,0.18658955,0.0006237,P2PKH,normal,2026-03-05 15:35:40,2026-03-05 15:35:41.320,185.42.95.91,45.208.223.2,52306,8333,1320.0
TX_000356,wallet_055,wallet_063,0.18658955,0.0006237,P2PKH,normal,2026-03-05 15:35:40,2026-03-05 15:35:41.438,172.174.190.229,45.40.56.246,55005,18333,1438.0
TX_000356,wallet_055,wallet_063,0.18658955,0.0006237,P2PKH,normal,2026-03-05 15:35:40,2026-03-05 15:35:41.597,52.37.68.36,45.207.12.187,52387,8333,1597.0
TX_000357,wallet_028,wallet_097,0.5858608,0.00157939,P2PKH,normal,2026-03-05 15:49:37,2026-03-05 15:49:37.723,52.37.68.36,13.93.57.36,57538,8333,723.0
TX_000357,wallet_028,wallet_097,0.5858608,0.00157939,P2PKH,normal,2026-03-05 15:49:37,2026-03-05 15:49:37.999,13.153.120.136,45.216.164.130,51474,8333,999.0
TX_000357,wallet_028,wallet_097,0.5858608,0.00157939,P2PKH,normal,2026-03-05 15:49:37,2026-03-05 15:49:38.262,45.197.165.88,52.37.68.36,51772,8333,1262.0
TX_000357,wallet_028,wallet_097,0.5858608,0.00157939,P2PKH,normal,2026-03-05 15:49:37,2026-03-05 15:49:38.966,172.152.109.9,45.254.237.164,62781,8333,1966.0
TX_000358,wallet_015,wallet_037,0.18476756,0.00068251,P2SH,normal,2026-03-05 15:58:47,2026-03-05 15:58:47.681,45.253.21.219,13.93.57.36,50484,8333,681.0
TX_000359,wallet_068,wallet_086,0.06583323,0.00015607,P2PKH,normal,2026-03-05 16:16:19,2026-03-05 16:16:19.129,52.138.32.250,13.93.57.36,52334,8333,129.0
TX_000359,wallet_068,wallet_086,0.06583323,0.00015607,P2PKH,normal,2026-03-05 16:16:19,2026-03-05 16:16:19.415,13.93.57.36,45.254.237.164,55360,8333,415.0
TX_000359,wallet_068,wallet_086,0.06583323,0.00015607,P2PKH,normal,2026-03-05 16:16:19,2026-03-05 16:16:20.137,185.148.50.181,13.153.17.99,55014,8333,1137.0
TX_000360,wallet_077,wallet_008,0.41478423,0.0001071,P2PKH,normal,2026-03-05 17:21:24,2026-03-05 17:21:24.475,198.40.96.196,13.57.115.151,60881,8333,475.0
TX_000360,wallet_077,wallet_008,0.41478423,0.0001071,P2PKH,normal,2026-03-05 17:21:24,2026-03-05 17:21:25.244,172.76.112.41,185.103.69.17,52563,8333,1244.0
TX_000360,wallet_077,wallet_008,0.41478423,0.0001071,P2PKH,normal,2026-03-05 17:21:24,2026-03-05 17:21:25.478,52.24.194.13,198.176.84.216,60211,8333,1478.0
TX_000360,wallet_077,wallet_008,0.41478423,0.0001071,P2PKH,normal,2026-03-05 17:21:24,2026-03-05 17:21:26.074,13.153.120.136,198.234.242.146,60696,443,2074.0
TX_000360,wallet_077,wallet_008,0.41478423,0.0001071,P2PKH,normal,2026-03-05 17:21:24,2026-03-05 17:21:26.456,198.42.119.98,185.103.69.17,63261,8333,2456.0
TX_000361,wallet_028,wallet_099,0.08552619,0.00011606,P2PKH,normal,2026-03-05 17:24:47,2026-03-05 17:24:47.673,185.148.50.181,13.153.17.99,56161,8333,673.0
TX_000361,wallet_028,wallet_099,0.08552619,0.00011606,P2PKH,normal,2026-03-05 17:24:47,2026-03-05 17:24:48.286,198.40.96.196,172.12.170.59,60948,80,1286.0
TX_000361,wallet_028,wallet_099,0.08552619,0.00011606,P2PKH,normal,2026-03-05 17:24:47,2026-03-05 17:24:48.742,172.7.190.71,198.40.96.196,50287,443,1742.0
TX_000362,wallet_042,wallet_016,0.18315128,7.525e-05,P2SH,normal,2026-03-05 19:20:18,2026-03-05 19:20:18.580,192.179.109.88,185.42.95.91,49367,8333,580.0
TX_000363,wallet_023,wallet_017,0.09895605,0.00024425,P2SH,normal,2026-03-05 19:34:25,2026-03-05 19:34:25.269,185.42.95.91,198.58.36.189,58194,443,269.0
TX_000363,wallet_023,wallet_017,0.09895605,0.00024425,P2SH,normal,2026-03-05 19:34:25,2026-03-05 19:34:25.888,172.40.161.41,13.153.17.99,54221,8333,888.0
TX_000364,wallet_065,wallet_072,0.2669067,0.00116659,P2WPKH,normal,2026-03-05 20:02:18,2026-03-05 20:02:18.414,45.40.56.246,192.179.109.88,57835,8333,414.0
TX_000364,wallet_065,wallet_072,0.2669067,0.00116659,P2WPKH,normal,2026-03-05 20:02:18,2026-03-05 20:02:19.060,185.148.50.181,13.21.142.76,57548,8333,1060.0
TX_000364,wallet_065,wallet_072,0.2669067,0.00116659,P2WPKH,normal,2026-03-05 20:02:18,2026-03-05 20:02:19.204,172.40.161.41,198.176.84.216,56276,8333,1204.0
TX_000364,wallet_065,wallet_072,0.2669067,0.00116659,P2WPKH,normal,2026-03-05 20:02:18,2026-03-05 20:02:19.994,185.42.95.91,52.37.68.36,54817,8333,1994.0
TX_000365,wallet_010,wallet_051,0.19440478,0.00089034,P2PKH,normal,2026-03-05 20:07:10,2026-03-05 20:07:10.147,13.153.120.136,172.76.112.41,58995,8333,147.0
TX_000365,wallet_010,wallet_051,0.19440478,0.00089034,P2PKH,normal,2026-03-05 20:07:10,2026-03-05 20:07:10.787,45.254.237.164,104.144.51.184,50984,18332,787.0
TX_000365,wallet_010,wallet_051,0.19440478,0.00089034,P2PKH,normal,2026-03-05 20:07:10,2026-03-05 20:07:11.193,185.103.69.17,104.59.211.9,53101,18333,1193.0
TX_000365,wallet_010,wallet_051,0.19440478,0.00089034,P2PKH,normal,2026-03-05 20:07:10,2026-03-05 20:07:11.911,13.153.120.136,172.7.190.71,61685,8333,1911.0
TX_000365,wallet_010,wallet_051,0.19440478,0.00089034,P2PKH,normal,2026-03-05 20:07:10,2026-03-05 20:07:12.497,172.174.190.229,198.172.69.180,54053,8333,2497.0
TX_000366,wallet_003,wallet_059,0.26875474,0.00128995,P2WPKH,normal,2026-03-05 20:11:33,2026-03-05 20:11:33.206,172.152.109.9,45.249.129.196,62025,443,206.0
TX_000366,wallet_003,wallet_059,0.26875474,0.00128995,P2WPKH,normal,2026-03-05 20:11:33,2026-03-05 20:11:33.845,198.191.144.138,104.144.51.184,56429,8333,845.0
TX_000367,wallet_074,wallet_055,4.87398661,0.005,P2SH,normal,2026-03-05 20:12:27,2026-03-05 20:12:27.201,192.179.109.88,172.156.163.44,51856,8333,201.0
TX_000367,wallet_074,wallet_055,4.87398661,0.005,P2SH,normal,2026-03-05 20:12:27,2026-03-05 20:12:27.301,52.24.194.13,198.176.84.216,57755,8333,301.0
TX_000367,wallet_074,wallet_055,4.87398661,0.005,P2SH,normal,2026-03-05 20:12:27,2026-03-05 20:12:27.864,185.103.69.17,192.130.234.28,53424,8333,864.0
TX_000367,wallet_074,wallet_055,4.87398661,0.005,P2SH,normal,2026-03-05 20:12:27,2026-03-05 20:12:28.406,52.24.194.13,45.207.12.187,65138,8333,1406.0
TX_000368,wallet_054,wallet_038,0.05909994,8.926e-05,P2PKH,normal,2026-03-05 20:13:58,2026-03-05 20:13:58.250,52.24.194.13,104.175.185.30,57220,8333,250.0
TX_000368,wallet_054,wallet_038,0.05909994,8.926e-05,P2PKH,normal,2026-03-05 20:13:58,2026-03-05 20:13:58.572,104.154.83.126,185.103.69.17,59749,8333,572.0
TX_000368,wallet_054,wallet_038,0.05909994,8.926e-05,P2PKH,normal,2026-03-05 20:13:58,2026-03-05 20:13:59.211,104.144.51.184,192.179.109.88,62704,8333,1211.0
TX_000368,wallet_054,wallet_038,0.05909994,8.926e-05,P2PKH,normal,2026-03-05 20:13:58,2026-03-05 20:13:59.617,45.207.12.187,198.172.69.180,60441,8333,1617.0
TX_000368,wallet_054,wallet_038,0.05909994,8.926e-05,P2PKH,normal,2026-03-05 20:13:58,2026-03-05 20:13:59.691,104.154.83.126,45.117.163.214,54698,443,1691.0
TX_000369,wallet_042,wallet_022,1.18092582,0.00480497,P2SH,normal,2026-03-05 20:44:00,2026-03-05 20:44:00.688,45.40.56.246,185.55.168.128,50622,18333,688.0
TX_000369,wallet_042,wallet_022,1.18092582,0.00480497,P2SH,normal,2026-03-05 20:44:00,2026-03-05 20:44:00.942,52.1.245.185,198.42.119.98,54263,8333,942.0
TX_000369,wallet_042,wallet_022,1.18092582,0.00480497,P2SH,normal,2026-03-05 20:44:00,2026-03-05 20:44:01.079,45.208.223.2,192.139.245.200,50939,8333,1079.0
TX_000369,wallet_042,wallet_022,1.18092582,0.00480497,P2SH,normal,2026-03-05 20:44:00,2026-03-05 20:44:01.764,45.40.56.246,45.117.163.214,49602,8333,1764.0
TX_000370,wallet_089,wallet_047,0.00917547,5.488e-05,P2WPKH,normal,2026-03-05 20:55:47,2026-03-05 20:55:47.362,198.234.242.146,52.37.68.36,49897,8333,362.0
TX_000371,wallet_032,wallet_056,0.0543107,0.00021214,P2SH,normal,2026-03-05 21:06:11,2026-03-05 21:06:11.266,52.138.32.250,52.24.194.13,57627,8333,266.0
TX_000371,wallet_032,wallet_056,0.0543107,0.00021214,P2SH,normal,2026-03-05 21:06:11,2026-03-05 21:06:11.953,45.216.164.130,45.40.56.246,49754,8333,953.0
TX_000371,wallet_032,wallet_056,0.0543107,0.00021214,P2SH,normal,2026-03-05 21:06:11,2026-03-05 21:06:12.682,45.192.150.110,172.174.190.229,57522,8333,1682.0
TX_000371,wallet_032,wallet_056,0.0543107,0.00021214,P2SH,normal,2026-03-05 21:06:11,2026-03-05 21:06:13.022,45.207.12.187,192.130.234.28,58041,8333,2022.0
TX_000371,wallet_032,wallet_056,0.0543107,0.00021214,P2SH,normal,2026-03-05 21:06:11,2026-03-05 21:06:13.742,172.7.190.71,104.144.51.184,61887,8333,2742.0
TX_000372,wallet_051,wallet_040,0.28491687,0.0011197,P2PKH,normal,2026-03-05 21:10:21,2026-03-05 21:10:21.160,198.58.36.189,45.117.163.214,61817,8333,160.0
TX_000372,wallet_051,wallet_040,0.28491687,0.0011197,P2PKH,normal,2026-03-05 21:10:21,2026-03-05 21:10:21.599,198.191.144.138,45.216.164.130,52415,80,599.0
TX_000372,wallet_051,wallet_040,0.28491687,0.0011197,P2PKH,normal,2026-03-05 21:10:21,2026-03-05 21:10:22.260,13.93.57.36,104.144.51.184,55260,8333,1260.0
TX_000373,wallet_100,wallet_022,0.18640127,0.0001384,P2SH,normal,2026-03-05 21:50:05,2026-03-05 21:50:05.624,192.130.234.28,198.58.36.189,50454,8333,624.0
TX_000373,wallet_100,wallet_022,0.18640127,0.0001384,P2SH,normal,2026-03-05 21:50:05,2026-03-05 21:50:06.216,45.117.163.214,172.156.163.44,65206,8333,1216.0
TX_000373,wallet_100,wallet_022,0.18640127,0.0001384,P2SH,normal,2026-03-05 21:50:05,2026-03-05 21:50:06.426,198.58.36.189,198.42.119.98,60683,8333,1426.0
TX_000373,wallet_100,wallet_022,0.18640127,0.0001384,P2SH,normal,2026-03-05 21:50:05,2026-03-05 21:50:06.785,185.148.50.181,45.192.150.110,58191,8333,1785.0
TX_000374,wallet_068,wallet_066,0.42034382,0.00049141,P2SH,normal,2026-03-05 21:56:33,2026-03-05 21:56:33.446,198.58.36.189,172.40.161.41,58333,8333,446.0
TX_000374,wallet_068,wallet_066,0.42034382,0.00049141,P2SH,normal,2026-03-05 21:56:33,2026-03-05 21:56:33.845,198.176.84.216,52.1.245.185,53649,8333,845.0
TX_000374,wallet_068,wallet_066,0.42034382,0.00049141,P2SH,normal,2026-03-05 21:56:33,2026-03-05 21:56:34.286,45.192.150.110,45.249.129.196,56604,8333,1286.0
TX_000375,wallet_045,wallet_094,0.14452986,0.00074306,P2SH,normal,2026-03-05 22:17:22,2026-03-05 22:17:22.206,185.103.69.17,45.117.163.214,59942,8333,206.0
TX_000375,wallet_045,wallet_094,0.14452986,0.00074306,P2SH,normal,2026-03-05 22:17:22,2026-03-05 22:17:22.390,52.138.32.250,172.76.112.41,53692,8333,390.0
TX_000375,wallet_045,wallet_094,0.14452986,0.00074306,P2SH,normal,2026-03-05 22:17:22,2026-03-05 22:17:23.140,45.207.12.187,192.179.109.88,59277,8333,1140.0
TX_000375,wallet_045,wallet_094,0.14452986,0.00074306,P2SH,normal,2026-03-05 22:17:22,2026-03-05 22:17:23.726,192.179.109.88,198.234.242.146,53908,8333,1726.0
TX_000375,wallet_045,wallet_094,0.14452986,0.00074306,P2SH,normal,2026-03-05 22:17:22,2026-03-05 22:17:24.354,185.27.24.98,198.172.69.180,51374,8333,2354.0
TX_000376,wallet_019,wallet_031,0.20525385,0.00017392,P2PKH,normal,2026-03-05 22:20:55,2026-03-05 22:20:55.238,185.42.95.91,45.40.56.246,50118,8333,238.0
TX_000377,wallet_023,wallet_078,0.20047506,0.00022022,P2SH,normal,2026-03-05 22:46:15,2026-03-05 22:46:15.471,45.117.163.214,185.55.168.128,58123,8333,471.0
TX_000377,wallet_023,wallet_078,0.20047506,0.00022022,P2SH,normal,2026-03-05 22:46:15,2026-03-05 22:46:15.713,13.57.115.151,45.40.56.246,55205,8333,713.0
TX_000377,wallet_023,wallet_078,0.20047506,0.00022022,P2SH,normal,2026-03-05 22:46:15,2026-03-05 22:46:16.389,45.249.142.221,45.253.21.219,56718,8333,1389.0
TX_000377,wallet_023,wallet_078,0.20047506,0.00022022,P2SH,normal,2026-03-05 22:46:15,2026-03-05 22:46:16.675,52.1.245.185,198.58.36.189,60924,8333,1675.0
TX_000378,wallet_010,wallet_023,0.23130464,0.00115132,P2SH,normal,2026-03-05 22:51:26,2026-03-05 22:51:26.187,198.191.144.138,45.249.142.221,64512,8333,187.0
TX_000378,wallet_010,wallet_023,0.23130464,0.00115132,P2SH,normal,2026-03-05 22:51:26,2026-03-05 22:51:26.619,172.92.217.89,198.176.84.216,65255,8333,619.0
TX_000378,wallet_010,wallet_023,0.23130464,0.00115132,P2SH,normal,2026-03-05 22:51:26,2026-03-05 22:51:26.836,45.207.12.187,185.148.50.181,50208,8333,836.0
TX_000378,wallet_010,wallet_023,0.23130464,0.00115132,P2SH,normal,2026-03-05 22:51:26,2026-03-05 22:51:26.901,45.253.21.219,185.103.69.17,56444,8333,901.0
TX_000379,wallet_060,wallet_097,0.2512002,0.00076901,P2SH,normal,2026-03-05 22:56:51,2026-03-05 22:56:51.259,104.24.56.60,45.207.12.187,63546,80,259.0
TX_000379,wallet_060,wallet_097,0.2512002,0.00076901,P2SH,normal,2026-03-05 22:56:51,2026-03-05 22:56:52.013,185.42.95.91,13.227.235.165,57238,8333,1013.0
TX_000380,wallet_088,wallet_073,0.19082201,0.0006703,P2WPKH,normal,2026-03-05 23:00:57,2026-03-05 23:00:57.672,198.40.96.196,45.254.237.164,59405,8333,672.0
TX_000381,wallet_042,wallet_081,0.14648711,0.00029157,P2PKH,normal,2026-03-05 23:22:16,2026-03-05 23:22:16.658,13.93.57.36,45.192.150.110,50413,8333,658.0
TX_000381,wallet_042,wallet_081,0.14648711,0.00029157,P2PKH,normal,2026-03-05 23:22:16,2026-03-05 23:22:17.170,185.55.168.128,172.174.190.229,57203,8333,1170.0
TX_000381,wallet_042,wallet_081,0.14648711,0.00029157,P2PKH,normal,2026-03-05 23:22:16,2026-03-05 23:22:17.625,198.40.96.196,172.174.190.229,61846,8333,1625.0
TX_000381,wallet_042,wallet_081,0.14648711,0.00029157,P2PKH,normal,2026-03-05 23:22:16,2026-03-05 23:22:18.320,172.152.109.9,52.138.32.250,58693,8333,2320.0
TX_000381,wallet_042,wallet_081,0.14648711,0.00029157,P2PKH,normal,2026-03-05 23:22:16,2026-03-05 23:22:18.681,104.154.83.126,198.222.26.98,64269,8333,2681.0
TX_000382,wallet_061,wallet_057,0.16947341,0.00059126,P2SH,normal,2026-03-05 23:28:00,2026-03-05 23:28:00.677,172.152.109.9,192.130.234.28,53812,8333,677.0
TX_000382,wallet_061,wallet_057,0.16947341,0.00059126,P2SH,normal,2026-03-05 23:28:00,2026-03-05 23:28:01.388,198.234.242.146,104.144.51.184,52860,8333,1388.0
TX_000382,wallet_061,wallet_057,0.16947341,0.00059126,P2SH,normal,2026-03-05 23:28:00,2026-03-05 23:28:02.037,45.249.129.196,13.93.57.36,53585,8333,2037.0
TX_000383,wallet_076,wallet_008,0.29569771,0.00058951,P2PKH,normal,2026-03-05 23:53:47,2026-03-05 23:53:47.511,198.58.36.189,45.207.12.187,64018,8333,511.0
TX_000383,wallet_076,wallet_008,0.29569771,0.00058951,P2PKH,normal,2026-03-05 23:53:47,2026-03-05 23:53:48.290,45.207.12.187,13.227.235.165,52107,8333,1290.0
TX_000383,wallet_076,wallet_008,0.29569771,0.00058951,P2PKH,normal,2026-03-05 23:53:47,2026-03-05 23:53:49.048,45.197.165.88,45.216.164.130,54525,8333,2048.0
TX_000384,wallet_060,wallet_058,0.30219179,0.00013591,P2PKH,normal,2026-03-06 00:04:04,2026-03-06 00:04:04.143,45.208.223.2,45.216.164.130,63877,8333,143.0
TX_000385,wallet_037,wallet_010,0.10140022,0.00038045,P2WPKH,normal,2026-03-06 00:26:17,2026-03-06 00:26:17.586,192.130.234.28,45.254.237.164,54391,8333,586.0
TX_000386,wallet_012,wallet_079,0.0724523,0.00026815,P2PKH,normal,2026-03-06 01:11:46,2026-03-06 01:11:46.094,104.154.83.126,185.27.24.98,60135,8333,94.0
TX_000386,wallet_012,wallet_079,0.0724523,0.00026815,P2PKH,normal,2026-03-06 01:11:46,2026-03-06 01:11:46.819,45.40.56.246,172.92.217.89,53890,8333,819.0
TX_000386,wallet_012,wallet_079,0.0724523,0.00026815,P2PKH,normal,2026-03-06 01:11:46,2026-03-06 01:11:47.598,172.152.109.9,185.103.69.17,59246,8333,1598.0
TX_000386,wallet_012,wallet_079,0.0724523,0.00026815,P2PKH,normal,2026-03-06 01:11:46,2026-03-06 01:11:48.104,198.222.26.98,45.197.165.88,55073,8333,2104.0
TX_000387,wallet_075,wallet_071,0.03008481,0.00019368,P2SH,normal,2026-03-06 01:12:11,2026-03-06 01:12:11.257,172.7.190.71,104.175.185.30,57445,8333,257.0
TX_000387,wallet_075,wallet_071,0.03008481,0.00019368,P2SH,normal,2026-03-06 01:12:11,2026-03-06 01:12:11.816,52.37.68.36,52.24.194.13,49340,8333,816.0
TX_000388,wallet_006,wallet_058,1.85451707,0.005,P2SH,normal,2026-03-06 01:56:59,2026-03-06 01:56:59.293,52.138.32.250,13.153.120.136,64740,8333,293.0
TX_000388,wallet_006,wallet_058,1.85451707,0.005,P2SH,normal,2026-03-06 01:56:59,2026-03-06 01:56:59.795,104.144.51.184,45.249.142.221,49367,8333,795.0
TX_000388,wallet_006,wallet_058,1.85451707,0.005,P2SH,normal,2026-03-06 01:56:59,2026-03-06 01:57:00.405,45.253.21.219,104.175.185.30,55955,8333,1405.0
TX_000388,wallet_006,wallet_058,1.85451707,0.005,P2SH,normal,2026-03-06 01:56:59,2026-03-06 01:57:00.606,172.152.109.9,172.76.112.41,60588,8333,1606.0
TX_000389,wallet_025,wallet_042,0.05029742,0.00020414,P2SH,normal,2026-03-06 02:31:09,2026-03-06 02:31:09.733,172.40.161.41,45.249.142.221,58931,8333,733.0
TX_000390,wallet_008,wallet_058,0.08377954,0.00010087,P2WPKH,normal,2026-03-06 02:40:52,2026-03-06 02:40:52.100,13.57.115.151,185.103.69.17,54992,8333,100.0
